idHH_clean,salaire_mensuel,hhmilieu2,hhreg,q4a_02,metier_trouve,score_individuel_epm
000000010704,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010704,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010705,375000.0,1,12,Oui,Chauffeur,64.37757923365959
000000010705,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010706,500000.0,1,12,Non,Ouvrier agricole,41.24901803219111
000000010706,500000.0,1,12,Non,Ingénieur production,66.2490180321911
000000010706,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010706,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010706,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010706,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010707,325000.0,1,12,Non,Maçon,52.94924869771129
000000010707,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010707,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010708,425000.0,1,12,Non,Chauffeur,55.626868887956924
000000010708,700000.0,1,12,Non,Comptable,69.60744779028236
000000010708,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010708,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010708,500000.0,1,12,Non,Ingénieur production,66.2490180321911
000000010708,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010708,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010709,600000.0,1,12,Non,Infirmier,59.068823637668935
000000010709,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010709,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010709,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010710,325000.0,1,12,Non,Maçon,52.94924869771129
000000010711,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010711,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010711,650000.0,1,12,Non,Ouvrier agricole,53.86775385560296
000000010712,1100000.0,1,12,Non,Ingénieur production,74.11884860699877
000000010712,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010712,650000.0,1,12,Non,Ouvrier agricole,43.86775385560296
000000010801,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010801,500000.0,1,13,Oui,Ouvrier agricole,61.2490180321911
000000010801,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010801,550000.0,1,13,Non,Vendeur,48.20033716718349
000000010801,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010801,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010802,375000.0,1,13,Oui,Chauffeur,64.37757923365959
000000010802,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010802,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010802,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010802,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010803,550000.0,1,13,Non,Vendeur,58.20033716718349
000000010803,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010803,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010804,370000.0,1,13,Oui,Mécanicien,64.24360019599882
000000010804,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010804,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010804,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010804,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010805,550000.0,1,13,Non,Vendeur,58.20033716718349
000000010805,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010805,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010805,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010806,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010807,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010807,500000.0,1,13,Oui,Ouvrier agricole,61.2490180321911
000000010807,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010807,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010808,2400000.0,1,13,Non,Community Manager,72.90585218848955
000000010808,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010808,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010808,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010809,425000.0,1,13,Non,Chauffeur,55.626868887956924
000000010809,500000.0,1,13,Oui,Ouvrier agricole,61.2490180321911
000000010809,475000.0,1,13,Non,Enseignant privé,56.737044542107306
000000010810,240000.0,1,13,Non,Aide-cuisinier,49.923061948735494
000000010810,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010810,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010810,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010811,550000.0,1,13,Oui,Vendeur,68.2003371671835
000000010811,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010811,650000.0,1,13,Non,Ouvrier agricole,53.86775385560296
000000010812,716866.0,1,13,Oui,Serveur,70.84508857946628
000000010812,650000.0,1,13,Non,Ouvrier agricole,43.86775385560296
000000010901,650000.0,2,11,Oui,Ouvrier agricole,33.86775385560297
000000010901,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000010901,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010901,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000010901,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010901,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010902,375000.0,2,11,Non,Chauffeur,24.377579233659592
000000010903,500000.0,2,11,Non,Ingénieur production,36.2490180321911
000000010903,375000.0,2,11,Non,Chauffeur,24.377579233659592
000000010903,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010903,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010903,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010904,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000010904,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000010904,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010904,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000010905,550000.0,2,11,Oui,Vendeur,38.2003371671835
000000010905,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000010905,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010905,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010906,1350000.0,2,11,Non,Chef comptable,46.16296451772086
000000010906,650000.0,2,11,Oui,Ouvrier agricole,33.86775385560297
000000010906,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000010906,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010906,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010907,475000.0,2,11,Non,Enseignant privé,26.737044542107302
000000010907,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010907,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010908,550000.0,2,11,Non,Vendeur,28.20033716718349
000000010908,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010908,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000010909,425000.0,2,11,Non,Chauffeur,25.62686888795692
000000010909,500000.0,2,11,Oui,Ouvrier agricole,31.249018032191106
000000010909,500000.0,2,11,Non,Ouvrier agricole,11.249018032191106
000000010909,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010910,350000.0,2,11,Non,Agent de sécurité confirmé,23.688941535547706
000000010910,550000.0,2,11,Oui,Vendeur,38.2003371671835
000000010910,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010910,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000010911,500000.0,2,11,Non,Ingénieur production,36.2490180321911
000000010911,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010911,650000.0,2,11,Non,Ouvrier agricole,13.867753855602965
000000010912,550000.0,2,11,Non,Vendeur,28.20033716718349
000000010912,475000.0,2,11,Non,Enseignant privé,26.737044542107302
000000010912,650000.0,2,11,Non,Ouvrier agricole,23.867753855602967
000000011001,375000.0,1,11,Oui,Chauffeur,64.37757923365959
000000011001,550000.0,1,11,Non,Vendeur,58.20033716718349
000000011001,375000.0,1,11,Non,Chauffeur,44.37757923365959
000000011001,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011001,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011002,370000.0,1,11,Oui,Mécanicien,64.24360019599882
000000011002,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011002,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011002,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011003,425000.0,1,11,Non,Chauffeur,55.626868887956924
000000011003,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011003,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011003,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011004,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011004,550000.0,1,11,Non,Vendeur,48.20033716718349
000000011004,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011004,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011005,425000.0,1,11,Non,Chauffeur,55.626868887956924
000000011005,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011006,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011006,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011007,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011007,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011007,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011007,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011008,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011008,500000.0,1,11,Non,Infirmier,57.24901803219111
000000011009,475000.0,1,11,Non,Mécanicien,56.737044542107306
000000011009,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011010,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011010,500000.0,1,11,Oui,Ouvrier agricole,61.2490180321911
000000011010,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011011,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000011011,370000.0,1,11,Oui,Mécanicien,64.24360019599882
000000011011,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011011,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011011,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011012,500000.0,1,11,Oui,Ingénieur production,76.2490180321911
000000011012,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011012,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011012,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011101,500000.0,1,11,Oui,Ingénieur production,76.2490180321911
000000011101,400000.0,1,11,Non,Enseignant privé,55.02175689441461
000000011101,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011101,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011101,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011101,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011101,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011103,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011104,350000.0,1,11,Non,Agent de sécurité confirmé,53.688941535547706
000000011104,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011104,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011104,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011105,500000.0,1,11,Non,Ouvrier agricole,51.24901803219111
000000011105,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011105,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011105,500000.0,1,11,Non,Ouvrier agricole,51.24901803219111
000000011105,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011105,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011106,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011106,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011106,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011107,375000.0,1,11,Oui,Chauffeur,64.37757923365959
000000011107,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011108,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011108,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011108,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011109,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011109,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011109,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011110,550000.0,1,11,Non,Vendeur,48.20033716718349
000000011110,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000011110,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011110,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011110,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011110,550000.0,1,11,Non,Vendeur,48.20033716718349
000000011111,550000.0,1,11,Non,Vendeur,58.20033716718349
000000011111,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011111,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011111,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011112,2750000.0,1,11,Non,Directeur administratif,83.26462980479721
000000011112,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011112,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011112,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011112,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000011112,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000011201,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011201,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011201,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011201,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011201,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011201,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011202,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011203,500000.0,2,62,Oui,Ouvrier agricole,31.249018032191106
000000011203,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011204,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011204,550000.0,2,62,Oui,Vendeur,38.2003371671835
000000011204,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011204,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011204,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011204,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011205,500000.0,2,62,Oui,Ouvrier agricole,31.249018032191106
000000011205,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011205,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011205,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011205,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011206,2000000.0,2,62,Oui,Ingénieur production,46.2490180321911
000000011206,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011206,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011207,500000.0,2,62,Non,Ingénieur production,36.2490180321911
000000011208,550000.0,2,62,Non,Vendeur,28.20033716718349
000000011208,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011208,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011208,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011209,500000.0,2,62,Non,Ouvrier agricole,21.24901803219111
000000011209,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011209,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011210,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011210,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011211,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011211,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011211,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011212,550000.0,2,62,Oui,Vendeur,38.2003371671835
000000011212,550000.0,2,62,Non,Vendeur,18.200337167183495
000000011212,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011212,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011212,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011212,650000.0,2,62,Non,Ouvrier agricole,13.867753855602965
000000011212,650000.0,2,62,Non,Ouvrier agricole,23.867753855602967
000000011301,475000.0,2,22,Non,Enseignant privé,26.737044542107302
000000011301,475000.0,2,22,Non,Enseignant privé,26.737044542107302
000000011301,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011301,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011301,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011301,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011301,650000.0,2,22,Non,Ouvrier agricole,23.867753855602967
000000011302,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011302,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011302,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011302,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011303,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011303,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011304,650000.0,2,22,Oui,Ouvrier agricole,33.86775385560297
000000011304,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011304,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011305,650000.0,2,22,Oui,Ouvrier agricole,33.86775385560297
000000011305,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011305,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011305,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011305,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011305,650000.0,2,22,Non,Ouvrier agricole,13.867753855602965
000000011306,650000.0,2,22,Oui,Ouvrier agricole,33.86775385560297
